城市,楼宇名称,纬度,经度,高度(米),高度分档,用途分类,数据来源,近距簇,地址
万隆,Shakti Hotel,-6.866435,107.6416216,45.0,≥40米,未分类,GoogleV3坐标+2.5D高度,,952.7
万隆,Salon,-6.92087,107.6216984,44.5,≥40米,商业,GoogleV3坐标+2.5D高度,,"Jalan Jenderal Ahmad Yani, Bandung"
万隆,Graha Merah Putih,-6.9381074,107.6072822,44.5,≥40米,未分类,GoogleV3坐标+2.5D高度,,579.8
万隆,Plaza IBCC,-6.9154123,107.6338366,44.5,≥40米,商场,GoogleV3坐标+2.5D高度,,"Jalan Jenderal Ahmad Yani, Bandung"
万隆,Bank Mega,-6.9071589,107.6173114,44.5,≥40米,商业,GoogleV3坐标+2.5D高度,,178.4
万隆,The Suddha Asia Afrika Bandung,-6.9242625,107.6368273,44.5,≥40米,酒店,GoogleV3坐标+2.5D高度,,"Jalan Asia Afrika, Bandung"
万隆,Plaza IBCC,-6.9157287,107.6006004,44.5,≥40米,医院,GoogleV3坐标+2.5D高度,,1886.5
万隆,Park View Hotel,-6.8620815,107.6357806,44.0,≥40米,酒店,GoogleV3坐标+2.5D高度,,"Jalan Sukajadi, Bandung"
万隆,Grand Aquila Hotel Bandung,-6.8671022,107.6251891,44.0,≥40米,未分类,GoogleV3坐标+2.5D高度,,102.3
万隆,The Luxton Bandung Hotel,-6.9038413,107.6112516,44.0,≥40米,商业,GoogleV3坐标+2.5D高度,,"Jl. Ir. H. Juanda No.18, Bandung"
万隆,Grand Yogya Kepatihan,-6.8664335,107.6285766,44.0,≥40米,未分类,GoogleV3坐标+2.5D高度,BDG-021,"Jalan Dewi Sartika, Bandung"
万隆,Vue Palace Artotel Curated,-6.8945975,107.6037784,44.0,≥40米,未分类,GoogleV3坐标+2.5D高度,,"Jalan Kebon Jukut, Bandung"
万隆,Bank Mega,-6.9267532,107.6351771,43.5,≥40米,商业,GoogleV3坐标+2.5D高度,,"Jalan Kebon Jukut, Bandung"
万隆,The Suddha Asia Afrika Bandung,-6.9222815,107.6132116,43.5,≥40米,酒店,GoogleV3坐标+2.5D高度,,"Jalan Asia Afrika, Bandung"
万隆,Vue Palace Artotel Curated,-6.8609218,107.5959234,43.5,≥40米,未分类,GoogleV3坐标+2.5D高度,,291.7
万隆,Plaza IBCC,-6.8873487,107.5957504,43.5,≥40米,未分类,GoogleV3坐标+2.5D高度,,1886.5
万隆,Park View Hotel,-6.8860985,107.5962174,43.0,≥40米,工业,GoogleV3坐标+2.5D高度,,"Jalan Sukajadi, Bandung"
万隆,WEDRINK @TamanSari 28,-6.9191851,107.5790294,43.0,≥40米,商场,GoogleV3坐标+2.5D高度,,"Jalan Taman Sari, Taman Sari, Bandung Wetan, Bandung, Jawa Barat"
万隆,Gedung Monex,-6.9219218,107.616164,43.0,≥40米,商业,GoogleV3坐标+2.5D高度,,"Jalan Asia Afrika, Bandung"
万隆,Grand Yogya Kepatihan,-6.9238358,107.6052835,43.0,≥40米,未分类,GoogleV3坐标+2.5D高度,,"Jalan Dewi Sartika, Bandung"
万隆,Vue Palace Artotel Curated,-6.9130206,107.605244,43.0,≥40米,未分类,GoogleV3坐标+2.5D高度,,"Jalan Kebon Jukut, Bandung"
万隆,Living Plaza,-6.894867,107.6038008,43.0,≥40米,商场,GoogleV3坐标+2.5D高度,,Jl Ir H Djuanda No 61-63
万隆,Santo Borromeus,-6.8940789,107.6136948,43.0,≥40米,医院,GoogleV3坐标+2.5D高度,,83.3
万隆,Mayapada Hospital,-6.9486138,107.6352447,43.0,≥40米,医院,GoogleV3坐标+2.5D高度,,91.1
万隆,Living Plaza,-6.8885121,107.6074435,42.5,≥40米,商场,GoogleV3坐标+2.5D高度,,Jl Ir H Djuanda No 61-63
万隆,The Suddha Asia Afrika Bandung,-6.8933222,107.5753295,42.5,≥40米,工业,GoogleV3坐标+2.5D高度,,4918.5
万隆,WEDRINK @TamanSari 28,-6.9026488,107.6083814,42.5,≥40米,商场,GoogleV3坐标+2.5D高度,,"Jalan Taman Sari, Taman Sari, Bandung Wetan, Bandung, Jawa Barat"
万隆,Living Plaza,-6.9176089,107.6044729,42.0,≥40米,未分类,GoogleV3坐标+2.5D高度,,17.5
万隆,Trans Studio Mall,-6.9617066,107.679345,42.0,≥40米,商场,GoogleV3坐标+2.5D高度,,"Jalan Gatot Subroto, Bandung"
万隆,WEDRINK @TamanSari 28,-6.8865299,107.6038229,42.0,≥40米,未分类,GoogleV3坐标+2.5D高度,,307.3
万隆,Living Plaza,-6.9007358,107.6114736,42.0,≥40米,商场,GoogleV3坐标+2.5D高度,,Jl Ir H Djuanda No 61-63
万隆,Santo Yosep,-6.8943477,107.6137428,42.0,≥40米,医院,GoogleV3坐标+2.5D高度,BDG-018,"Jalan Asia Afrika, Bandung"
万隆,Vue Palace Artotel Curated,-6.9151994,107.6077885,41.5,≥40米,未分类,GoogleV3坐标+2.5D高度,,83.3
万隆,Mercure Bandung Nexa Supratman,-6.9048964,107.6291881,41.5,≥40米,未分类,GoogleV3坐标+2.5D高度,,1725.6
万隆,Hotel Serela Riau Bandung,-6.9370004,107.593612,41.5,≥40米,酒店,GoogleV3坐标+2.5D高度,,1088.3
万隆,Vue Palace Artotel Curated,-6.8873207,107.5953887,41.5,≥40米,未分类,GoogleV3坐标+2.5D高度,,68.7
万隆,Bank Mayapada,-6.9262545,107.6365703,41.0,≥40米,商业,GoogleV3坐标+2.5D高度,,Jl. Sudirman No 355-373
万隆,Trans Studio Mall,-6.9256708,107.6367311,41.0,≥40米,商场,GoogleV3坐标+2.5D高度,,"Jalan Gatot Subroto, Bandung"
万隆,WEDRINK @TamanSari 28,-6.9699087,107.6062538,41.0,≥40米,未分类,GoogleV3坐标+2.5D高度,BDG-022,1759.7
万隆,PT. Daya Adicipta Motora,-6.9068736,107.5674456,41.0,≥40米,未分类,GoogleV3坐标+2.5D高度,,Raya Cibeureum
万隆,Graha Indosurya,-6.9216156,107.6157182,41.0,≥40米,商业,GoogleV3坐标+2.5D高度,,"Jalan Asia Afrika, Bandung"
万隆,Vue Palace Artotel Curated,-6.9115372,107.6194392,41.0,≥40米,未分类,GoogleV3坐标+2.5D高度,,177.5
万隆,Vue Palace Artotel Curated,-6.9252746,107.6363389,41.0,≥40米,未分类,GoogleV3坐标+2.5D高度,,461.3
万隆,Istana BEC,-6.9081068,107.6089613,40.0,≥40米,未分类,GoogleV3坐标+2.5D高度,,"Jl. Purnawarman, Kota Bandung"
万隆,Living Plaza,-6.8855592,107.5976511,40.0,≥40米,未分类,GoogleV3坐标+2.5D高度,,731.2
万隆,Hotel Serela Riau Bandung,-6.906309,107.6196654,40.0,≥40米,酒店,GoogleV3坐标+2.5D高度,,210.8
万隆,Mayapada Hospital,-6.9000935,107.6176441,40.0,≥40米,未分类,GoogleV3坐标+2.5D高度,,163.7
万隆,Bank Mega,-6.8921007,107.6031165,40.0,≥40米,医院,GoogleV3坐标+2.5D高度,,685.8
万隆,Bandung Trade Center,-6.9249292,107.6360526,39.5,≥32米,商场,GoogleV3坐标+2.5D高度,,1590.1
万隆,Bank Mega,-6.9164285,107.6116797,39.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,571.9
万隆,Kalya Hotel,-6.8857,107.6123887,39.5,≥32米,酒店,GoogleV3坐标+2.5D高度,,Jalan Sumur Bandung
万隆,Pos Satpam Rektorat UNISBA,-6.8934741,107.5873719,39.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,1174.5
万隆,Trans Studio Mall,-6.9075568,107.6086226,39.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,14.2
万隆,Kalya Hotel,-6.8958361,107.5909302,39.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,1206.5
万隆,Living Plaza,-6.9173928,107.581332,39.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,89.8
万隆,Santo Yosep,-6.9295908,107.5628184,39.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,189.8
万隆,Bandung Trade Center,-6.9167278,107.6078451,39.0,≥32米,未分类,GoogleV3坐标+2.5D高度,BDG-009,480.3
万隆,The Paskal Lodge,-6.9157085,107.592749,38.5,≥32米,宿舍,GoogleV3坐标+2.5D高度,,329.2
万隆,Bandung Trade Center,-6.8936662,107.585034,38.5,≥32米,商场,GoogleV3坐标+2.5D高度,,11.3
万隆,Istana BEC,-6.9353811,107.7003086,38.5,≥32米,公寓,GoogleV3坐标+2.5D高度,,886.2
万隆,Indomaret,-6.9042125,107.6085822,38.5,≥32米,酒店,GoogleV3坐标+2.5D高度,,Jl Tamansari
万隆,CADL,-6.8829115,107.5807468,38.5,≥32米,未分类,GoogleV3坐标+2.5D高度,BDG-011,30.3
万隆,The Jarrdin @Cihampelas,-6.9520689,107.603909,38.5,≥32米,住宅,GoogleV3坐标+2.5D高度,,"Jalan Cihampelas, Bandung"
万隆,Bank Mayapada,-6.8611169,107.6000232,38.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,592.2
万隆,Trans Studio Mall,-6.8988344,107.6415768,38.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,126.9
万隆,PT. Daya Adicipta Motora,-6.9256732,107.6370237,38.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,80.4
万隆,Mall Festival Citylink,-6.9236421,107.6360255,38.0,≥32米,商场,GoogleV3坐标+2.5D高度,,Jalan Peta
万隆,Santo Yosep,-6.9332971,107.6259717,38.0,≥32米,工业,GoogleV3坐标+2.5D高度,,765.5
万隆,PT. Daya Adicipta Motora,-6.8998534,107.5970439,38.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,243.3
万隆,Mall Festival Citylink,-6.9501339,107.6365033,38.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,662.3
万隆,Metro Indah Mall,-6.9374303,107.6787383,38.0,≥32米,商场,GoogleV3坐标+2.5D高度,,1546.4
万隆,Bank Mayapada,-6.9464142,107.609268,38.0,≥32米,住宅,GoogleV3坐标+2.5D高度,,823.1
万隆,Pusat Penelitian dan Pengembangan Sumber Daya Air Pusair,-6.9129669,107.5924894,38.0,≥32米,公寓,GoogleV3坐标+2.5D高度,BDG-002,"Jl. Ir. H. Juanda No.193, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135, Bandung"
万隆,Bank Mega,-6.9157055,107.600311,38.0,≥32米,医院,GoogleV3坐标+2.5D高度,,561.9
万隆,CADL,-6.8882859,107.6095977,37.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,1848.9
万隆,The Jarrdin @Cihampelas,-6.8917565,107.6054304,37.5,≥32米,住宅,GoogleV3坐标+2.5D高度,,"Jalan Cihampelas, Bandung"
万隆,Panin Bank,-6.8764712,107.6221996,37.5,≥32米,商业,GoogleV3坐标+2.5D高度,,"Jalan Banceuy, Bandung"
万隆,Indomaret,-6.8831582,107.5810281,37.5,≥32米,未分类,GoogleV3坐标+2.5D高度,BDG-011,164.3
万隆,Kalya Hotel,-6.925352,107.6369166,37.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,997.1
万隆,Panin Bank,-6.8842112,107.6093683,37.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,88.4
万隆,Mall Festival Citylink,-6.9298634,107.5862959,37.5,≥32米,商场,GoogleV3坐标+2.5D高度,,Jalan Peta
万隆,Kalya Hotel,-6.8971116,107.5754381,37.5,≥32米,工业,GoogleV3坐标+2.5D高度,,72.8
万隆,BRI,-6.8980237,107.5773579,37.5,≥32米,商业,GoogleV3坐标+2.5D高度,BDG-023,Jl Tamansari No 21a
万隆,Balai Kesehatan Unpad,-6.9476271,107.7035429,37.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,"Dipatiukur, Bandung, Jawa Barat"
万隆,Metro Indah Mall,-6.9427796,107.6587439,37.0,≥32米,商场,GoogleV3坐标+2.5D高度,,10172.1
万隆,BRI,-6.8990025,107.6074835,37.0,≥32米,住宅,GoogleV3坐标+2.5D高度,,591.3
万隆,Rumah Sakit Santo Borromeus,-6.8937858,107.6139931,37.0,≥32米,医院,GoogleV3坐标+2.5D高度,,Jalan Ir. H. Juanda Nomor 100
万隆,Pusat Penelitian dan Pengembangan Sumber Daya Air Pusair,-6.8824737,107.6145629,36.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,"Jl. Ir. H. Juanda No.193, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135, Bandung"
万隆,PT Waskita Karya (Persero),-6.9259784,107.636893,36.5,≥32米,写字楼,GoogleV3坐标+2.5D高度,,"Jalan Asia Afrika, Bandung"
万隆,Rumah Sakit Santo Borromeus,-6.8836988,107.580377,36.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,561.9
万隆,Indomaret,-6.8730659,107.5869605,36.5,≥32米,未分类,GoogleV3坐标+2.5D高度,BDG-017,361.8
万隆,CADL,-6.8818498,107.6002666,36.5,≥32米,商业,GoogleV3坐标+2.5D高度,,490.5
万隆,Panin Bank,-6.9201324,107.6067675,36.5,≥32米,商业,GoogleV3坐标+2.5D高度,,"Jalan Banceuy, Bandung"
万隆,Indomaret,-6.8633062,107.6305831,36.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,297.4
万隆,CADL,-6.8638944,107.5666799,36.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,201.5
万隆,Santo Yosep,-6.90368,107.5965862,36.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,592
万隆,Gedung Hj. Kartimi Kridoharsodjo,-6.9038538,107.6078598,36.5,≥32米,写字楼,GoogleV3坐标+2.5D高度,,"Jalan Taman Sari, Bandung"
万隆,BRI,-6.9004516,107.6088086,36.0,≥32米,商业,GoogleV3坐标+2.5D高度,,Jl Tamansari No 21a
万隆,Balai Kesehatan Unpad,-6.8949858,107.617604,36.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,"Dipatiukur, Bandung, Jawa Barat"
万隆,Gedung Hj. Kartimi Kridoharsodjo,-6.8843953,107.611477,36.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,330.2
万隆,BRI,-6.9029216,107.6089742,36.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,113.8
万隆,PT Waskita Karya (Persero),-6.9206138,107.6071744,35.5,≥32米,写字楼,GoogleV3坐标+2.5D高度,,"Jalan Asia Afrika, Bandung"
万隆,Panin Bank,-6.8978763,107.6069742,35.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,51.4
万隆,Tangga Batu Unisba,-6.8972517,107.5797786,35.5,≥32米,工业,GoogleV3坐标+2.5D高度,,2973.1
万隆,The Trans Luxury Hotel,-6.8898131,107.6076868,35.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,200.2
万隆,Santo Yosep,-6.8858204,107.603926,35.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,846.2
万隆,The Jarrdin @Cihampelas,-6.8799483,107.5676085,35.5,≥32米,住宅,GoogleV3坐标+2.5D高度,,54.7
万隆,Panin Bank,-6.8969339,107.6001439,35.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,68.1
万隆,Dago Highland Resort,-6.8631485,107.6464861,35.5,≥32米,酒店,GoogleV3坐标+2.5D高度,,"Bukit Dago Pakar Timur 4, Bandung, Jawa Barat"
万隆,The Jarrdin @Cihampelas,-6.8642553,107.6089327,35.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,612.4
万隆,Panin Bank,-6.969799,107.6060129,35.5,≥32米,未分类,GoogleV3坐标+2.5D高度,BDG-022,35.7
万隆,Mall Festival Citylink,-6.9012998,107.612364,35.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,383.1
万隆,,-6.9170621,107.6034696,35.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,305
万隆,Transmart,-6.9669179,107.6387594,35.5,≥32米,商业,GoogleV3坐标+2.5D高度,,Jalan Raya Bojongsoang
万隆,Balai Kesehatan Unpad,-6.931658,107.5754281,35.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,801.3
万隆,Tangga Batu Unisba,-6.9035893,107.6080704,35.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,873
万隆,McDonald's,-6.949375,107.6341522,35.5,≥32米,未分类,GoogleV3坐标+2.5D高度,BDG-019,1197.8
万隆,Bank Central Asia,-6.912569,107.5976104,35.5,≥32米,商业,GoogleV3坐标+2.5D高度,,"Jalan Asia Afrika, Bandung"
万隆,Balai Kesehatan Unpad,-6.9480023,107.703863,35.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,"Dipatiukur, Bandung, Jawa Barat"
万隆,PT Waskita Karya (Persero),-6.9125411,107.6398696,35.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,34.1
万隆,Nalendra,-6.8853335,107.60399,35.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,410.3
万隆,Panin Bank,-6.9198144,107.6069395,35.0,≥32米,商业,GoogleV3坐标+2.5D高度,,"Jalan Banceuy, Bandung"
万隆,Miko Mall,-6.9184278,107.5868725,35.0,≥32米,商场,GoogleV3坐标+2.5D高度,,"Jalan Kopo Sayati, Margasuka"
万隆,Trans Studio Bandung,-6.8747953,107.6031149,35.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,Bandung
万隆,Trans Studio Mall,-6.8993392,107.60141,35.0,≥32米,商场,GoogleV3坐标+2.5D高度,,"Jalan Gatot Subroto, Bandung"
万隆,Bank Mandiri,-6.877261,107.6037534,35.0,≥32米,商业,GoogleV3坐标+2.5D高度,BDG-016,411.3
万隆,Trans Studio Bandung,-6.9245846,107.6360753,35.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,1854.2
万隆,Gedung Hj. Kartimi Kridoharsodjo,-6.9059099,107.7245379,35.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,184.3
万隆,Bank Mandiri,-6.9494442,107.6344781,35.0,≥32米,未分类,GoogleV3坐标+2.5D高度,BDG-019,95.3
万隆,Balubur Town Square,-6.9553211,107.5924064,35.0,≥32米,商业,GoogleV3坐标+2.5D高度,,Jl Tamansari No P-2
万隆,McDonald's,-6.9059738,107.5972239,35.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,430.1
万隆,The Suite Metro Apartment,-6.9064996,107.6110068,35.0,≥32米,医院,GoogleV3坐标+2.5D高度,,557.5
万隆,Santa Elizabeth,-6.8933723,107.6134002,35.0,≥32米,医院,GoogleV3坐标+2.5D高度,,535.1
万隆,Bank Central Asia,-6.92255,107.6128257,34.5,≥32米,商业,GoogleV3坐标+2.5D高度,,"Jalan Asia Afrika, Bandung"
万隆,Gedung Al Jamiah,-6.9085059,107.6184252,34.5,≥32米,写字楼,GoogleV3坐标+2.5D高度,BDG-024,623.1
万隆,Bank Central Asia,-6.9465218,107.5906714,34.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,1657.5
万隆,Metro Indah Mall (Motor Mall),-6.9432054,107.6584874,34.5,≥32米,商场,GoogleV3坐标+2.5D高度,,15.6
万隆,Tangga Batu Unisba,-6.8648727,107.6312291,34.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,157.1
万隆,Gedung Hj. Kartimi Kridoharsodjo,-6.9301257,107.6130962,34.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,464.7
万隆,Miko Mall,-6.960072,107.5809323,34.5,≥32米,商场,GoogleV3坐标+2.5D高度,,"Jalan Kopo Sayati, Margasuka"
万隆,Trans Studio Bandung,-6.9246722,107.6368401,34.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,Bandung
万隆,McDonald's,-6.8994322,107.59952,34.5,≥32米,医院,GoogleV3坐标+2.5D高度,,5190
万隆,Bank Mandiri,-6.9500979,107.626476,34.0,≥32米,商业,GoogleV3坐标+2.5D高度,,"Sentra Dago Pakar, Bandung, Jawa Barat"
万隆,Trans Studio Bandung,-6.969099,107.6066734,34.0,≥32米,未分类,GoogleV3坐标+2.5D高度,BDG-007,12.3
万隆,Bank Central Asia,-6.9611697,107.6794013,34.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,1343
万隆,Hotel Pelangi Indah,-6.9197489,107.6173581,34.0,≥32米,酒店,GoogleV3坐标+2.5D高度,,38
万隆,Balubur Town Square,-6.8988866,107.6085815,34.0,≥32米,商业,GoogleV3坐标+2.5D高度,,Jl Tamansari No P-2
万隆,Hotel Pelangi Indah,-6.9497629,107.6345775,34.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,535.1
万隆,Mercure Bandung Nexa Supratman,-6.8617573,107.6352855,34.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,256.2
万隆,Gedung Al Jamiah,-6.932291,107.7166465,34.0,≥32米,写字楼,GoogleV3坐标+2.5D高度,,806.3
万隆,,-6.9242759,107.6363081,34.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,687.2
万隆,Rumah Sakit Pendidikan Universitas Padjadjaran,-6.8955433,107.5989006,34.0,≥32米,医院,GoogleV3坐标+2.5D高度,,"Jalan Cihampelas No.78, Tamansari, Bandung Wetan, Kota Bandung, Jawa Barat 40116"
万隆,Living Plaza,-6.8830523,107.5802993,33.5,≥32米,商场,GoogleV3坐标+2.5D高度,BDG-015,86.7
万隆,CRCS,-6.9490468,107.6116098,33.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,946.9
万隆,Bank Central Asia,-6.8620006,107.6167274,33.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,800.2
万隆,Balai Kesehatan Unpad,-6.9234426,107.6240946,33.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,666.9
万隆,CRCS,-6.9386118,107.5645181,33.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,718.5
万隆,Nalendra,-6.8968838,107.5758633,33.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,5190
万隆,Hotel Marbella Suites Bandung,-6.8698229,107.632911,33.5,≥32米,酒店,GoogleV3坐标+2.5D高度,,"Sentra Dago Pakar, Bandung, Jawa Barat"
万隆,The Suite Metro Apartment,-6.9382695,107.6610056,33.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,828.3
万隆,Hotel Pelangi Indah,-6.9099918,107.5980592,33.5,≥32米,酒店,GoogleV3坐标+2.5D高度,,137.8
万隆,Miko Mall,-6.8832891,107.5956141,33.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,235.5
万隆,De Paviljoen,-6.935881,107.5967552,33.5,≥32米,医院,GoogleV3坐标+2.5D高度,BDG-014,14
万隆,Trans Studio Mall,-6.9037354,107.5969044,33.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,760.4
万隆,Miko Mall,-6.9161617,107.5948926,33.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,420.6
万隆,Trans Studio Mall,-6.8665196,107.6412962,33.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,2624
万隆,Widyaloka 1 Extense,-6.8705751,107.5899555,33.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,1215
万隆,McDonald's,-6.9238589,107.6166235,33.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,284.5
万隆,Kompleks Pertokoan,-6.9010628,107.6046894,33.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,"Jalan Cihampelas No.78, Tamansari, Bandung Wetan, Kota Bandung, Jawa Barat 40116"
万隆,Living Plaza,-6.9059816,107.5979175,33.0,≥32米,商场,GoogleV3坐标+2.5D高度,,2307.8
万隆,CRCS,-6.8876617,107.6117861,33.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,1027
万隆,Balai Kesehatan Unpad,-6.9355506,107.6253902,33.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,1612.9
万隆,Gedung Al Jamiah,-6.8762535,107.6040239,33.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,279.9
万隆,Bank Maspion,-6.9061791,107.5965982,33.0,≥32米,商业,GoogleV3坐标+2.5D高度,,376.8
万隆,RSIA Graha Bunda,-6.9128673,107.6453887,33.0,≥32米,医院,GoogleV3坐标+2.5D高度,,"Jalan Terusan Jakarta No.15 - 17, Babakan Surabaya, Kec. Kiaracondong, Kota Bandung, Jawa Barat 40281"
万隆,Balai Kesehatan Unpad,-6.8982256,107.5978527,33.0,≥32米,医院,GoogleV3坐标+2.5D高度,,234.4
万隆,Gedung Al Jamiah,-6.8784956,107.5516863,33.0,≥32米,医院,GoogleV3坐标+2.5D高度,,242.3
万隆,Miko Mall,-6.9228858,107.6237663,32.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,12.9
万隆,Trans Studio Bandung,-6.8664005,107.6283072,32.5,≥32米,酒店,GoogleV3坐标+2.5D高度,BDG-021,466.8
万隆,Homy Kost Ekslusif Bandung,-6.898872,107.644468,32.5,≥32米,宿舍,GoogleV3坐标+2.5D高度,,357.6
万隆,Widyaloka 1 Extense,-6.8964467,107.6036828,32.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,646.7
万隆,Bank Mandiri,-6.8888418,107.5971535,32.5,≥32米,酒店,GoogleV3坐标+2.5D高度,,1047.3
万隆,Bank Sinarmas,-6.9493828,107.615864,32.5,≥32米,商业,GoogleV3坐标+2.5D高度,,Jl Dr Abdul Rivai No 2
万隆,Summarecon Mall - Bongkar Muat Barat,-6.8621896,107.6361279,32.5,≥32米,商场,GoogleV3坐标+2.5D高度,,307.1
万隆,Balubur Town Square,-6.9689039,107.6138108,32.5,≥32米,未分类,GoogleV3坐标+2.5D高度,BDG-020,144.6
万隆,De Paviljoen,-6.8935149,107.5817188,32.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,69.8
万隆,Geowisata Inn,-6.8725312,107.6427882,32.5,≥32米,酒店,GoogleV3坐标+2.5D高度,,348.1
万隆,Summarecon Mall - Bongkar Muat Barat,-6.9041966,107.6116132,32.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,655.9
万隆,Mercure Bandung Nexa Supratman,-6.9087499,107.5982703,32.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,358.5
万隆,Balai Kesehatan Unpad,-6.8977839,107.5774668,32.5,≥32米,未分类,GoogleV3坐标+2.5D高度,BDG-023,941
万隆,Gedung Al Jamiah,-6.8674252,107.6288278,32.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,164.5
万隆,Miko Mall,-6.9498841,107.6362374,32.5,≥32米,未分类,GoogleV3坐标+2.5D高度,,385
万隆,RS Hermina Pasteur,-6.8960216,107.5888885,32.5,≥32米,医院,GoogleV3坐标+2.5D高度,,"Jalan Dr. Djunjunan 107, Pasteur Bandung, West Java, Indonesia"
万隆,Living Plaza,-6.9141917,107.6083789,32.0,≥32米,商业,GoogleV3坐标+2.5D高度,,943.9
万隆,CRCS,-6.917205,107.5791849,32.0,≥32米,未分类,GoogleV3坐标+2.5D高度,,567.4
万隆,Bank Mandiri,-6.9084919,107.6186755,32.0,≥32米,未分类,GoogleV3坐标+2.5D高度,BDG-024,234.4
